,campaign_name,adset_name,Region,Age Range,TargetAudience
12247,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Related To Study In US [ 31st Oct ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12248,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12249,USP_COOP-Drexel_More_Volume_No Logic_India_240124,Entrance Exam,India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12250,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
12251,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Focusing On University [ 4th Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12252,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
12253,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
12254,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
12256,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
12257,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
12258,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
12259,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
12260,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Related To Study In US [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12261,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12262,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Focusing On University [ 4th Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12263,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12264,USP_Marketing+MBA_New Leads Campaign_240224,Marketing+MBA All India - 240224,"India excl AP,KA,TM,TL",23-30,Abroad and Business&Marketing
12265,USP Study Abroad_Generic_240224,KA&TN Generic Leads Ad Set_240224,nan,,
12266,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Entrance Exam [ 31st Oct ],nan,,
12267,USP_Program_More-Volume_No Logic_India_220124,Entrance Exam_India,"India excl AP,KA,TM,TL",25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12268,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12269,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12270,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
12271,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
12272,USP_MS + Coop Campaign_240224,MS + Coop All India Ad set - 240224,"India excl AP,KA,TM,TL",24-30,CSE
12273,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,Focusing On University [ 4th Nov ],nan,,
12274,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,Focusing On University [ 4th Nov ],nan,,
12275,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,Focusing On University [ 4th Nov ],nan,,
12276,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
12277,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
12278,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
12279,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
12280,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
12281,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Related To Study In US [ 31st Oct ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12282,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12283,xCBO - USP Masterclass Cold [ 7th Dec ] - Higher Intent - No Logic -  new link India,Related To Study In US [ 7th Dec ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12284,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Related To Study In US [ 31st Oct ],nan,,
12285,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
12286,USP_MS + Coop Campaign_240224,MS + Coop All India Ad set - 240224,"India excl AP,KA,TM,TL",24-30,CSE
12287,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12288,USP Study Abroad_Generic_240224,KA&TN Generic Leads Ad Set_240224,nan,,
12289,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Open Targeting - Advantage+ audience [ 31st Oct ],India,25 - 30,
12290,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Related To Study In US [ 31st Oct ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12291,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Related To Study In US [ 31st Oct ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12292,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Related To Study In US [ 31st Oct ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12293,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
12294,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
12295,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12296,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12297,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
12298,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Related To Study In US [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12299,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12300,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12301,xCBO - USP Masterclass Cold [ 7th Dec ] - Higher Intent - No Logic -  new link India,Related To Study In US [ 7th Dec ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12302,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
12303,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
12304,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
12305,USP Study Abroad_Generic_240224,KA&TN Generic Leads Ad Set_240224,nan,,
12306,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
12307,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Entrance Exam [ 31st Oct ],nan,,
12308,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Focusing On University [ 4th Nov ],nan,,
12309,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Related To Study In US [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12310,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,Related To Study In US [ 31st Oct ],nan,,
12311,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
12312,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12313,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Related To Study In US [ 31st Oct ],nan,,
12314,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Entrance Exam [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12315,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
12316,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
12317,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Entrance Exam [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12318,USP_Program_More-volume_With-Logic_India_220124,Open Targeting - Advantage+ audience_India,nan,,
12319,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12320,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12321,USP_COOP-Drexel_More_Volume_No Logic_India_240124,Entrance Exam,India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12322,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
12323,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12324,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
12325,USP_Program_More-Volume_No Logic_South-states_220124,Related To Study In US_South-states,India: Andhra Pradesh; Telangana,25-30,Exclude: Gen_HSPass Abroad and PostGrad
12326,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
12327,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
12328,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
12329,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
12330,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
12331,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12332,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12333,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12334,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,Related To Study In US [ 31st Oct ],nan,,
12335,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
12336,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12337,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Focusing On University [ 23rd Nov ],"India excl AP,KA,TM,TL",25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12338,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Focusing On University [ 23rd Nov ],"India excl AP,KA,TM,TL",25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12339,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Focusing On University [ 23rd Nov ],"India excl AP,KA,TM,TL",25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12340,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12341,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Open Targeting - Advantage+ audience [ 31st Oct ],India,25 - 30,
12342,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12343,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
12344,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12345,USP_Program_More-volume_With-Logic_India_220124,Related To Study In US_India,nan,,
12346,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
12347,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12348,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12349,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12350,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
12351,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,Focusing On University [ 4th Nov ],nan,,
12352,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Entrance Exam [ 31st Oct ],nan,,
12353,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Entrance Exam [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12354,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
12355,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12356,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
12357,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12358,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,Entrance Exam [ 31st Oct ],nan,,
12359,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
12360,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12361,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12362,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12363,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Related To Study In US [ 31st Oct ],nan,,
12364,USP_Video_More_Volume_No Logic_India_New Link,Focusing On University,"India excl AP,KA,TM,TL",25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12365,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
12366,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
12367,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12368,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12369,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Related To Study In US [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12370,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
12371,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12372,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Entrance Exam [ 31st Oct ],nan,,
12373,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12374,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
12375,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
12376,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
12377,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
12378,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
12379,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Open Targeting - Advantage+ audience [ 31st Oct ],India,25 - 30,
12380,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
12381,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
12382,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
12383,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
12384,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
12385,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
12386,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
12387,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Entrance Exam [ 31st Oct ],nan,,
12388,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Entrance Exam [ 31st Oct ],nan,,
12389,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
12390,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
